,address,city,cuisines,latitude,longitude,menupageurl,name,postalcode,websites
73001,88 E Olive Ave,Fresno,Mexican,36.757583,-119.811003,http://www.citysearch.com/profile/menu/812577?singlePlatformId=el-cochinito-contento-2,El Cochinito Contento,93728,
73025,2 Hutton Centre Dr,Santa Ana,Mexican Restaurants,33.699474,-117.86424,,Fresh Griller,92707,http://freshgriller.com
73026,2 Hutton Centre Dr,Santa Ana,Mexican Restaurants,33.699474,-117.86424,,Fresh Griller,92707,http://freshgriller.com
73027,2 Hutton Centre Dr,Santa Ana,Mexican Restaurants,33.699474,-117.86424,,Fresh Griller,92707,http://freshgriller.com
73028,2 Hutton Centre Dr,Santa Ana,Mexican Restaurants,33.699474,-117.86424,,Fresh Griller,92707,http://freshgriller.com
73029,2 Hutton Centre Dr,Santa Ana,Mexican Restaurants,33.699474,-117.86424,,Fresh Griller,92707,http://freshgriller.com
73046,6583 Atlantic Ave,Long Beach,Mexican Restaurants,33.87388,-118.18617,,El Pollo Taquero,90805,"http://www.elpollotaquero.com,http://elpollotaquero.com"
73047,6583 Atlantic Ave,Long Beach,Mexican Restaurants,33.87388,-118.18617,,El Pollo Taquero,90805,"http://www.elpollotaquero.com,http://elpollotaquero.com"
73048,6583 Atlantic Ave,Long Beach,Mexican Restaurants,33.87388,-118.18617,,El Pollo Taquero,90805,"http://www.elpollotaquero.com,http://elpollotaquero.com"
73049,6583 Atlantic Ave,Long Beach,Mexican Restaurants,33.87388,-118.18617,,El Pollo Taquero,90805,"http://www.elpollotaquero.com,http://elpollotaquero.com"
73050,6583 Atlantic Ave,Long Beach,Mexican Restaurants,33.87388,-118.18617,,El Pollo Taquero,90805,"http://www.elpollotaquero.com,http://elpollotaquero.com"
73051,6583 Atlantic Ave,Long Beach,Mexican Restaurants,33.87388,-118.18617,,El Pollo Taquero,90805,"http://www.elpollotaquero.com,http://elpollotaquero.com"
73052,6583 Atlantic Ave,Long Beach,Mexican Restaurants,33.87388,-118.18617,,El Pollo Taquero,90805,"http://www.elpollotaquero.com,http://elpollotaquero.com"
73053,6583 Atlantic Ave,Long Beach,Mexican Restaurants,33.87388,-118.18617,,El Pollo Taquero,90805,"http://www.elpollotaquero.com,http://elpollotaquero.com"
73131,800 Spring Mill Ave,Conshohocken,Mexican,40.075461,-75.292817,http://www.citysearch.com/profile/menu/9020733?singlePlatformId=coyote-crossing,Coyote Crossing,19428,http://www.coyotecrossing.com
73132,800 Spring Mill Ave,Conshohocken,Mexican,40.075461,-75.292817,http://www.citysearch.com/profile/menu/9020733?singlePlatformId=coyote-crossing,Coyote Crossing,19428,http://www.coyotecrossing.com
73133,800 Spring Mill Ave,Conshohocken,Mexican,40.075461,-75.292817,http://www.citysearch.com/profile/menu/9020733?singlePlatformId=coyote-crossing,Coyote Crossing,19428,http://www.coyotecrossing.com
73134,800 Spring Mill Ave,Conshohocken,Mexican,40.075461,-75.292817,http://www.citysearch.com/profile/menu/9020733?singlePlatformId=coyote-crossing,Coyote Crossing,19428,http://www.coyotecrossing.com
73135,800 Spring Mill Ave,Conshohocken,Mexican,40.075461,-75.292817,http://www.citysearch.com/profile/menu/9020733?singlePlatformId=coyote-crossing,Coyote Crossing,19428,http://www.coyotecrossing.com
73136,800 Spring Mill Ave,Conshohocken,Mexican,40.075461,-75.292817,http://www.citysearch.com/profile/menu/9020733?singlePlatformId=coyote-crossing,Coyote Crossing,19428,http://www.coyotecrossing.com
73137,800 Spring Mill Ave,Conshohocken,Mexican,40.075461,-75.292817,http://www.citysearch.com/profile/menu/9020733?singlePlatformId=coyote-crossing,Coyote Crossing,19428,http://www.coyotecrossing.com
73138,800 Spring Mill Ave,Conshohocken,Mexican,40.075461,-75.292817,http://www.citysearch.com/profile/menu/9020733?singlePlatformId=coyote-crossing,Coyote Crossing,19428,http://www.coyotecrossing.com
73145,930 Poydras,New Orleans,Mexican,29.950094,-90.074007,,Johnny Sanchez,70130,http://www.johnnysanchezrestaurant.com/
73146,930 Poydras,New Orleans,Mexican,29.950094,-90.074007,,Johnny Sanchez,70130,http://www.johnnysanchezrestaurant.com/
73147,930 Poydras,New Orleans,Mexican,29.950094,-90.074007,,Johnny Sanchez,70130,http://www.johnnysanchezrestaurant.com/
73148,930 Poydras,New Orleans,Mexican,29.950094,-90.074007,,Johnny Sanchez,70130,http://www.johnnysanchezrestaurant.com/
73149,930 Poydras,New Orleans,Mexican,29.950094,-90.074007,,Johnny Sanchez,70130,http://www.johnnysanchezrestaurant.com/
73150,930 Poydras,New Orleans,Mexican,29.950094,-90.074007,,Johnny Sanchez,70130,http://www.johnnysanchezrestaurant.com/
73151,930 Poydras,New Orleans,Mexican,29.950094,-90.074007,,Johnny Sanchez,70130,http://www.johnnysanchezrestaurant.com/
73152,930 Poydras,New Orleans,Mexican,29.950094,-90.074007,,Johnny Sanchez,70130,http://www.johnnysanchezrestaurant.com/
73153,930 Poydras,New Orleans,Mexican,29.950094,-90.074007,,Johnny Sanchez,70130,http://www.johnnysanchezrestaurant.com/
73154,930 Poydras,New Orleans,Mexican,29.950094,-90.074007,,Johnny Sanchez,70130,http://www.johnnysanchezrestaurant.com/
73193,412 W Broadway,Boston,Mexican Restaurants,42.33684,-71.047775,,Loco Taqueria Oyster Bar,2127,http://www.locosouthboston.com
73248,5916 York Rd,Baltimore,Mexican Restaurants,39.364254,-76.610102,,Zen West Roadside Cantina,21212,http://www.zen-west.com/index.html
73249,5916 York Rd,Baltimore,Mexican Restaurants,39.364254,-76.610102,,Zen West Roadside Cantina,21212,http://www.zen-west.com/index.html
73251,750 N Kolb,Tucson,Mexican,32.23052,-110.840466,,Guadalajara Fiesta Grill,85710,http://www.thefiestagrill.com/
73252,750 N Kolb,Tucson,Mexican,32.23052,-110.840466,,Guadalajara Fiesta Grill,85710,http://www.thefiestagrill.com/
73253,750 N Kolb,Tucson,Mexican,32.23052,-110.840466,,Guadalajara Fiesta Grill,85710,http://www.thefiestagrill.com/
73368,2030 E 4th St,Long Beach,Mexican,33.771588,-118.166986,,Lola's Mexican Cuisine (4th St.),90814,http://www.lolasmexicancuisine.com
73369,2030 E 4th St,Long Beach,Mexican,33.771588,-118.166986,,Lola's Mexican Cuisine (4th St.),90814,http://www.lolasmexicancuisine.com
73370,2030 E 4th St,Long Beach,Mexican,33.771588,-118.166986,,Lola's Mexican Cuisine (4th St.),90814,http://www.lolasmexicancuisine.com
73371,2030 E 4th St,Long Beach,Mexican,33.771588,-118.166986,,Lola's Mexican Cuisine (4th St.),90814,http://www.lolasmexicancuisine.com
73372,2030 E 4th St,Long Beach,Mexican,33.771588,-118.166986,,Lola's Mexican Cuisine (4th St.),90814,http://www.lolasmexicancuisine.com
73373,2030 E 4th St,Long Beach,Mexican,33.771588,-118.166986,,Lola's Mexican Cuisine (4th St.),90814,http://www.lolasmexicancuisine.com
73374,2030 E 4th St,Long Beach,Mexican,33.771588,-118.166986,,Lola's Mexican Cuisine (4th St.),90814,http://www.lolasmexicancuisine.com
73375,2030 E 4th St,Long Beach,Mexican,33.771588,-118.166986,,Lola's Mexican Cuisine (4th St.),90814,http://www.lolasmexicancuisine.com
73456,14592 Palmdale Rd,Victorville,Mexican Restaurants,34.506733,-117.34488,,Taco Chon,92392,http://www.tacochon.com
73457,14592 Palmdale Rd,Victorville,Mexican Restaurants,34.506733,-117.34488,,Taco Chon,92392,http://www.tacochon.com
73458,14592 Palmdale Rd,Victorville,Mexican Restaurants,34.506733,-117.34488,,Taco Chon,92392,http://www.tacochon.com
73459,14592 Palmdale Rd,Victorville,Mexican Restaurants,34.506733,-117.34488,,Taco Chon,92392,http://www.tacochon.com
73460,14592 Palmdale Rd,Victorville,Mexican Restaurants,34.506733,-117.34488,,Taco Chon,92392,http://www.tacochon.com
73565,1634 Sycamore St,Iowa City,Latin American Restaurants,41.64275,-91.51163,,El Dorado Mexican Restaurant,52240,http://eldoradocoralville.com
73574,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73575,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73576,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73577,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73578,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73579,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73580,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73581,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73582,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73583,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73584,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73585,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73586,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73587,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73588,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73589,311 Washington Blvd,Marina Del Rey,"Mexican, Traditional Mexican",33.980475,-118.464413,,Baja Cantina - Marina Del Rey,90292,http://www.bajacantina.com/
73654,1305 E Routt Ave,Pueblo,Mexican,38.243732,-104.616394,,El Alamo,81004-3117,http://elalamopueblo.com
73655,1305 E Routt Ave,Pueblo,Mexican,38.243732,-104.616394,,El Alamo,81004-3117,http://elalamopueblo.com
73656,1305 E Routt Ave,Pueblo,Mexican,38.243732,-104.616394,,El Alamo,81004-3117,http://elalamopueblo.com
73657,1305 E Routt Ave,Pueblo,Mexican,38.243732,-104.616394,,El Alamo,81004-3117,http://elalamopueblo.com
73658,1305 E Routt Ave,Pueblo,Mexican,38.243732,-104.616394,,El Alamo,81004-3117,http://elalamopueblo.com
73659,1305 E Routt Ave,Pueblo,Mexican,38.243732,-104.616394,,El Alamo,81004-3117,http://elalamopueblo.com
73660,1305 E Routt Ave,Pueblo,Mexican,38.243732,-104.616394,,El Alamo,81004-3117,http://elalamopueblo.com
73661,1305 E Routt Ave,Pueblo,Mexican,38.243732,-104.616394,,El Alamo,81004-3117,http://elalamopueblo.com
73662,1305 E Routt Ave,Pueblo,Mexican,38.243732,-104.616394,,El Alamo,81004-3117,http://elalamopueblo.com
73663,1305 E Routt Ave,Pueblo,Mexican,38.243732,-104.616394,,El Alamo,81004-3117,http://elalamopueblo.com
73665,3906 N Broadway,Chicago,Mexican,41.953024,-87.649989,,El Mariachi Tequila Bar & Grill,60640,http://www.elmariachitequilabar.com/
73693,7011 Three Chopt Rd,Richmond,Mexican,37.590048909,-77.532596516,,Moe's Southwest Grill,23226,http://www.moes.com/find-a-moes/virginia/richmond/289/
73768,1871 Forest Ave,Portland,"Mexican,Mexican Restaurants",43.700359112,-70.319357237,,Tortilla Flat,4103,http://tortillaflat.com
73769,1871 Forest Ave,Portland,"Mexican,Mexican Restaurants",43.700359112,-70.319357237,,Tortilla Flat,4103,http://tortillaflat.com
73770,2818 Thorndyke Ave W,Seattle,Mexican,47.645296,-122.382806,,Josefina's Mexican Grill,98199,
73771,2818 Thorndyke Ave W,Seattle,Mexican,47.645296,-122.382806,,Josefina's Mexican Grill,98199,
73772,2818 Thorndyke Ave W,Seattle,Mexican,47.645296,-122.382806,,Josefina's Mexican Grill,98199,
73773,2818 Thorndyke Ave W,Seattle,Mexican,47.645296,-122.382806,,Josefina's Mexican Grill,98199,
73774,2818 Thorndyke Ave W,Seattle,Mexican,47.645296,-122.382806,,Josefina's Mexican Grill,98199,
73775,2818 Thorndyke Ave W,Seattle,Mexican,47.645296,-122.382806,,Josefina's Mexican Grill,98199,
73776,2818 Thorndyke Ave W,Seattle,Mexican,47.645296,-122.382806,,Josefina's Mexican Grill,98199,
73777,2818 Thorndyke Ave W,Seattle,Mexican,47.645296,-122.382806,,Josefina's Mexican Grill,98199,
73778,2818 Thorndyke Ave W,Seattle,Mexican,47.645296,-122.382806,,Josefina's Mexican Grill,98199,
73878,2960 Del Paso Rd,Sacramento,Latin American Restaurants,38.65584,-121.528114,http://www.yellowpages.com/sacramento-ca/mip/malabar-american-cooking-1743564/menu,Malabar American Cooking,95834,http://www.malabaramericancooking.com
73951,10475 S State St,Sandy,Mexican,40.561479,-111.890137,,Carl's Jr,84070,http://www.carlsjr.com
73952,10475 S State St,Sandy,Mexican,40.561479,-111.890137,,Carl's Jr,84070,http://www.carlsjr.com
73994,9433 N Fort Washington Rd,Fresno,Mexican Restaurants,36.87255,-119.77769,,Chapala Grill,93730,http://chapalagrill.com
73995,9433 N Fort Washington Rd,Fresno,Mexican Restaurants,36.87255,-119.77769,,Chapala Grill,93730,http://chapalagrill.com
73996,9433 N Fort Washington Rd,Fresno,Mexican Restaurants,36.87255,-119.77769,,Chapala Grill,93730,http://chapalagrill.com
73997,9433 N Fort Washington Rd,Fresno,Mexican Restaurants,36.87255,-119.77769,,Chapala Grill,93730,http://chapalagrill.com
73998,9433 N Fort Washington Rd,Fresno,Mexican Restaurants,36.87255,-119.77769,,Chapala Grill,93730,http://chapalagrill.com
73999,9433 N Fort Washington Rd,Fresno,Mexican Restaurants,36.87255,-119.77769,,Chapala Grill,93730,http://chapalagrill.com
74000,9433 N Fort Washington Rd,Fresno,Mexican Restaurants,36.87255,-119.77769,,Chapala Grill,93730,http://chapalagrill.com
74001,9433 N Fort Washington Rd,Fresno,Mexican Restaurants,36.87255,-119.77769,,Chapala Grill,93730,http://chapalagrill.com
74002,9433 N Fort Washington Rd,Fresno,Mexican Restaurants,36.87255,-119.77769,,Chapala Grill,93730,http://chapalagrill.com
74003,9433 N Fort Washington Rd,Fresno,Mexican Restaurants,36.87255,-119.77769,,Chapala Grill,93730,http://chapalagrill.com
74004,9433 N Fort Washington Rd,Fresno,Mexican Restaurants,36.87255,-119.77769,,Chapala Grill,93730,http://chapalagrill.com
74078,7772 Us Highway 51 N,Millington,Latin American Restaurants,35.338377,-89.91258,,Francisco's Mexican Restaurant,38053,
74194,1153 Rutherford Rd,Sebastopol,Mexican,38.459515,-122.42102,,La Luna Market & Taqueria,95473,http://lalunamarket.com
74195,1153 Rutherford Rd,Sebastopol,Mexican,38.459515,-122.42102,,La Luna Market & Taqueria,95473,http://lalunamarket.com
74296,524 Academy Ave,Sanger,Mexican,36.708761318,-119.555828442,,Long John Silver's,93657,"http://ljsilvers.com,http://tacobell.com"
74346,880 Castleton Rd,Castle Rock,Latin American Restaurants,39.4091971,-104.86983918,,Rockyard American Grill & Brewing Company,80109,http://www.rockyard.com
74347,880 Castleton Rd,Castle Rock,Latin American Restaurants,39.4091971,-104.86983918,,Rockyard American Grill & Brewing Company,80109,http://www.rockyard.com
74384,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74385,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74386,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74387,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74388,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74389,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74390,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74391,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74392,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74393,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74394,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74395,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74396,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74397,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74398,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74399,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74400,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74401,3460 E Sunset Rd,Las Vegas,Mexican Restaurants,36.07163,-115.09989,,Jalisco Cantina,89120,http://www.jaliscocantina.com
74488,10201 Jollyville Rd,Austin,Mexican,30.396783,-97.749423,,Manuel's Great Hills,78759,http://www.manuels.com/
74489,10201 Jollyville Rd,Austin,Mexican,30.396783,-97.749423,,Manuel's Great Hills,78759,http://www.manuels.com/
74490,10201 Jollyville Rd,Austin,Mexican,30.396783,-97.749423,,Manuel's Great Hills,78759,http://www.manuels.com/
74491,10201 Jollyville Rd,Austin,Mexican,30.396783,-97.749423,,Manuel's Great Hills,78759,http://www.manuels.com/
74525,1567 Broadway,New York,Mexican,40.7593193,-73.9855957,,Dos Caminos,10036,http://www.doscaminos.com/venues/times-square/?utm_source=google&utm_medium=local&utm_campaign=localSEO
74526,1567 Broadway,New York,Mexican,40.7593193,-73.9855957,,Dos Caminos,10036,http://www.doscaminos.com/venues/times-square/?utm_source=google&utm_medium=local&utm_campaign=localSEO
74527,1567 Broadway,New York,Mexican,40.7593193,-73.9855957,,Dos Caminos,10036,http://www.doscaminos.com/venues/times-square/?utm_source=google&utm_medium=local&utm_campaign=localSEO
74550,21416 Nordhoff St,Chatsworth,Mexican Restaurants,34.23547,-118.59818,,Taco Loco,91311,http://tacoloco.com
74551,21416 Nordhoff St,Chatsworth,Mexican Restaurants,34.23547,-118.59818,,Taco Loco,91311,http://tacoloco.com
74552,21416 Nordhoff St,Chatsworth,Mexican Restaurants,34.23547,-118.59818,,Taco Loco,91311,http://tacoloco.com
74553,21416 Nordhoff St,Chatsworth,Mexican Restaurants,34.23547,-118.59818,,Taco Loco,91311,http://tacoloco.com
74554,21416 Nordhoff St,Chatsworth,Mexican Restaurants,34.23547,-118.59818,,Taco Loco,91311,http://tacoloco.com
74555,21416 Nordhoff St,Chatsworth,Mexican Restaurants,34.23547,-118.59818,,Taco Loco,91311,http://tacoloco.com
74556,21416 Nordhoff St,Chatsworth,Mexican Restaurants,34.23547,-118.59818,,Taco Loco,91311,http://tacoloco.com
74640,2200 S Broadway,Denver,Mexican,39.676515,-104.987319,,4 Gs On Broadway,80210,http://4gsbroadway.com/
74641,2200 S Broadway,Denver,Mexican,39.676515,-104.987319,,4 Gs On Broadway,80210,http://4gsbroadway.com/
74651,560 4th Ave,San Diego,Mexican Restaurants,32.711226434,-117.161122344,,La Puerta,92101,http://lapuertasd.com
74652,560 4th Ave,San Diego,Mexican Restaurants,32.711226434,-117.161122344,,La Puerta,92101,http://lapuertasd.com
74694,1440 Washington Ave,Miami Beach,Mexican,25.78685,-80.131857,,Oh! Mexico,33139,http://www.ohmexicorestaurant.com
74695,1440 Washington Ave,Miami Beach,Mexican,25.78685,-80.131857,,Oh! Mexico,33139,http://www.ohmexicorestaurant.com
74696,1440 Washington Ave,Miami Beach,Mexican,25.78685,-80.131857,,Oh! Mexico,33139,http://www.ohmexicorestaurant.com
74697,1440 Washington Ave,Miami Beach,Mexican,25.78685,-80.131857,,Oh! Mexico,33139,http://www.ohmexicorestaurant.com
74698,1440 Washington Ave,Miami Beach,Mexican,25.78685,-80.131857,,Oh! Mexico,33139,http://www.ohmexicorestaurant.com
74737,6237 N Western Ave,Chicago,Mexican Restaurants,41.995132,-87.68979,http://www.yellowpages.com/chicago-il/mip/hot-rod-grill-15548208/menu,Hot Rod Grill,60659,http://hotrodgrillchicago.com/index
74757,4140 Atlantic Ave,Long Beach,Mexican,33.83236,-118.1847849,,Lola's Mexican Cuisine (bixby),90807,http://lolasmexicancuisine.com/
74758,4140 Atlantic Ave,Long Beach,Mexican,33.83236,-118.1847849,,Lola's Mexican Cuisine (bixby),90807,http://lolasmexicancuisine.com/
74759,4140 Atlantic Ave,Long Beach,Mexican,33.83236,-118.1847849,,Lola's Mexican Cuisine (bixby),90807,http://lolasmexicancuisine.com/
74760,4140 Atlantic Ave,Long Beach,Mexican,33.83236,-118.1847849,,Lola's Mexican Cuisine (bixby),90807,http://lolasmexicancuisine.com/
74761,4140 Atlantic Ave,Long Beach,Mexican,33.83236,-118.1847849,,Lola's Mexican Cuisine (bixby),90807,http://lolasmexicancuisine.com/
74762,4140 Atlantic Ave,Long Beach,Mexican,33.83236,-118.1847849,,Lola's Mexican Cuisine (bixby),90807,http://lolasmexicancuisine.com/
74763,4140 Atlantic Ave,Long Beach,Mexican,33.83236,-118.1847849,,Lola's Mexican Cuisine (bixby),90807,http://lolasmexicancuisine.com/
74906,108 N Main St,Buda,Mexican,30.08124632,-97.843385049,,Casa Alde,78610,http://casaalde.com
