,longitude,latitude
3619,-121.2957,-121.2957
3620,-118.5545,-118.5545
3621,-118.4102,-118.4102
3622,-121.4008,-121.4008
3623,-124.0273,-124.0273
3624,-121.7576,-121.7576
3625,-122.5572,-122.5572
3626,-122.0571,-122.0571
3627,-122.5319,-122.5319
3628,-122.8722,-122.8722
3629,-122.0566,-122.0566
3630,-124.6802,-124.6802
3631,-122.6997,-122.6997
3632,-123.2259,-123.2259
3633,-122.2842,-122.2842
3634,-121.921,-121.921
3635,-123.0235,-123.0235
3636,-123.1267,-123.1267
3637,-123.2005,-123.2005
3638,-123.7095,-123.7095
3639,-123.5436,-123.5436
3640,-124.2306,-124.2306
3641,-122.5552,-122.5552
3642,-122.7043,-122.7043
3643,-118.4379,-118.4379
3644,-121.6692,-121.6692
3645,-122.6317,-122.6317
3646,-123.4013,-123.4013
3647,-122.6028,-122.6028
3648,-119.8428,-119.8428
3649,-122.1676,-122.1676
3650,-120.8032,-120.8032
3651,-120.7744,-120.7744
3652,-121.6014,-121.6014
3653,-122.5308,-122.5308
3654,-120.5949,-120.5949
3655,-122.7372,-122.7372
3656,-122.1253,-122.1253
3657,-124.199,-124.199
3658,-122.0246,-122.0246
3659,-121.4234,-121.4234
3660,-121.4469,-121.4469
3661,-120.55,-120.55
3662,-121.7915,-121.7915
3663,-120.5688,-120.5688
3664,-121.3552,-121.3552
3665,-122.157,-122.157
3666,-119.6985,-119.6985
3667,-121.9683,-121.9683
3668,-122.9714,-122.9714
3669,-124.1692,-124.1692
3670,-121.5186,-121.5186
3671,-123.1592,-123.1592
3672,-123.8859,-123.8859
3673,-122.2138,-122.2138
3674,-121.5314,-121.5314
3675,-123.0865,-123.0865
3676,-121.7363,-121.7363
3677,-122.1357,-122.1357
3678,-122.0775,-122.0775
3679,-121.3034,-121.3034
3680,-122.941,-122.941
3681,-124.1526,-124.1526
3682,-121.3201,-121.3201
3683,-122.0669,-122.0669
3684,-119.9417,-119.9417
3685,-120.793,-120.793
3686,-122.3677,-122.3677
3687,-121.1057,-121.1057
3688,-121.3455,-121.3455
3689,-117.167,-117.167
3690,-121.3539,-121.3539
3691,-119.182,-119.182
3692,-122.4607,-122.4607
3693,-120.7219,-120.7219
3694,-120.502,-120.502
3695,-122.6246,-122.6246
3696,-117.9368,-117.9368
3697,-119.0709,-119.0709
3698,-122.6755,-122.6755
3699,-122.1625,-122.1625
3700,-121.6785,-121.6785
3701,-117.5853,-117.5853
3702,-91.87774,-91.87774
3703,-88.12464,-88.12464
3704,-90.1687,-90.1687
3705,-92.30575,-92.30575
3706,-89.8741,-89.8741
3707,-92.683,-92.683
3708,-88.1255,-88.1255
3709,-89.66195,-89.66195
3710,-90.46,-90.46
3711,-89.7384,-89.7384
3712,-91.1713,-91.1713
3713,-90.7167,-90.7167
3714,-88.3245,-88.3245
3715,-90.90444,-90.90444
3716,-87.49564,-87.49564
3717,-91.10812,-91.10812
3718,-88.5233,-88.5233
3719,-89.18135,-89.18135
3720,-88.44846,-88.44846
3721,-88.38782,-88.38782
3722,-87.63705,-87.63705
3723,-89.66046,-89.66046
3724,-89.7793,-89.7793
3725,-87.52243,-87.52243
3726,-90.2787,-90.2787
3727,-446665.2,-446665.2
3728,-89.7715,-89.7715
3729,-87.94178,-87.94178
3730,-442106.6,-442106.6
3731,-87.84023,-87.84023
3732,-89.6816,-89.6816
3733,-89.21035,-89.21035
3734,-89.66375,-89.66375
3735,-90.24295,-90.24295
3736,-89.81407,-89.81407
3737,-89.3381,-89.3381
3738,-88.68,-88.68
3739,-90.7109,-90.7109
3740,-92.66538,-92.66538
3741,-91.2421,-91.2421
3742,-90.86665,-90.86665
3743,-79.32608,-79.32608
3744,-81.0,-81.0
3745,-82.52633,-82.52633
3746,-81.60155,-81.60155
3747,-80.51534,-80.51534
3748,-82.07358,-82.07358
3749,-82.25949,-82.25949
3750,-79.33517,-79.33517
3751,-81.14714,-81.14714
3752,-82.0849,-82.0849
3753,-79.7802,-79.7802
3754,-79.5653,-79.5653
3755,-79.3999,-79.3999
3756,-80.17528,-80.17528
3757,-81.14833,-81.14833
3758,-80.5621,-80.5621
3759,-80.19044,-80.19044
3760,-79.52835,-79.52835
3761,-79.98335,-79.98335
3762,-80.985,-80.985
3763,-81.5784,-81.5784
3764,-80.17294,-80.17294
3765,-81.0321,-81.0321
3766,-79.9442,-79.9442
3767,-82.0029,-82.0029
3768,-79.665,-79.665
3769,-79.95695,-79.95695
3770,-80.429,-80.429
3771,-81.1447,-81.1447
3772,-79.98,-79.98
3773,-79.495,-79.495
3774,-80.915,-80.915
3775,-81.8,-81.8
3776,-82.4438,-82.4438
3777,-79.18524,-79.18524
3778,-79.7773,-79.7773
3779,-79.33413,-79.33413
3780,-79.7927,-79.7927
3781,-79.26241,-79.26241
3782,-79.4123,-79.4123
3783,-79.68047,-79.68047
3784,-80.585,-80.585
3785,-81.2625,-81.2625
3786,-78.05424,-78.05424
3787,-109.6429,-109.6429
3788,-110.5979,-110.5979
3789,-110.9967,-110.9967
3790,-104.1665,-104.1665
3791,-86.17965,-86.17965
3792,-86.68,-86.68
3793,-92.33472,-92.33472
3794,-117.1564,-117.1564
3795,-82.4524,-82.4524
3796,-84.5422,-84.5422
3797,-89.3595,-89.3595
3798,-89.0111,-89.0111
3799,-88.9094,-88.9094
3800,-89.918,-89.918
3801,-111.9744,-111.9744
3802,-114.0906,-114.0906
3803,-105.8642,-105.8642
3804,-94.89986,-94.89986
3805,-94.96611,-94.96611
3806,-121.0415,-121.0415
3807,-124.2933,-124.2933
3808,-122.0456,-122.0456
3809,-91.33662,-91.33662
