,address,city,cuisines,latitude,longitude,name,postalcode,websites
5187,400 President Clinton Ave,Little Rock,Mexican,34.74753,-92.26617,Casa Manana Taqueria,72201,
5188,400 President Clinton Ave,Little Rock,Mexican,34.74753,-92.26617,Casa Manana Taqueria,72201,
5189,400 President Clinton Ave,Little Rock,Mexican,34.74753,-92.26617,Casa Manana Taqueria,72201,
5190,796 W Wahl Rd,El Centro,Latin American Restaurants,32.72303,-115.60263,Camacho's Place,92243,http://camachosplace.com
5191,796 W Wahl Rd,El Centro,Latin American Restaurants,32.72303,-115.60263,Camacho's Place,92243,http://camachosplace.com
5199,641 E Boughton Rd,Bolingbrook,"Mexican, Latin American",41.720278,-88.044395,Mago Grill & Cantina - Bolingbrook,60440,http://www.magodining.com/
5200,641 E Boughton Rd,Bolingbrook,"Mexican, Latin American",41.720278,-88.044395,Mago Grill & Cantina - Bolingbrook,60440,http://www.magodining.com/
5214,13881 Midway Rd,Dallas,Mexican,32.937779,-96.839484,Fuzzy's Taco Shop,75244,http://fuzzystacoshop.com
5353,202 N Fort Hood St,Killeen,Mexican Restaurants,31.121552,-97.74265,Mercado Azteca,76541,
5354,1903 Central Ave,Los Alamos,Mexican,35.880965539,-106.30106429,El Parasol,87544,http://elparagua.com
5355,1903 Central Ave,Los Alamos,Mexican,35.880965539,-106.30106429,El Parasol,87544,http://elparagua.com
5356,6515 S Sepulveda Blvd,Los Angeles,Latin American Restaurants,33.98069,-118.39473,Viva Fresh Mexican Grill,90045,http://www.vivafreshmexicangrill.com
5357,6515 S Sepulveda Blvd,Los Angeles,Latin American Restaurants,33.98069,-118.39473,Viva Fresh Mexican Grill,90045,http://www.vivafreshmexicangrill.com
5358,6515 S Sepulveda Blvd,Los Angeles,Latin American Restaurants,33.98069,-118.39473,Viva Fresh Mexican Grill,90045,http://www.vivafreshmexicangrill.com
5374,12817 Prairie Ave,Hawthorne,Latin American Restaurants,33.91597,-118.344376,Costa Del Sol,90250,http://www.costadel.com
5398,18932 Brookhurst St,Fountain Valley,Mexican Restaurants,33.68801,-117.95402,Samurai Burrito,92708,http://www.samuraiburrito.com
5399,1510 S Disneyland Dr,Anaheim,Mexican Restaurants,33.809013,-117.924,Taqueria,92802,"https://www.patinagroup.com,http://www.patinagroup.com/restaurants.php"
5400,1510 S Disneyland Dr,Anaheim,Mexican Restaurants,33.809013,-117.924,Taqueria,92802,"https://www.patinagroup.com,http://www.patinagroup.com/restaurants.php"
5401,1510 S Disneyland Dr,Anaheim,Mexican Restaurants,33.809013,-117.924,Taqueria,92802,"https://www.patinagroup.com,http://www.patinagroup.com/restaurants.php"
5402,1510 S Disneyland Dr,Anaheim,Mexican Restaurants,33.809013,-117.924,Taqueria,92802,"https://www.patinagroup.com,http://www.patinagroup.com/restaurants.php"
5431,8197 LA Plz,Cotati,Mexican,38.326187954,-122.707328796,Dos Amigos,94931,http://dosamigosrestaurant.net
5432,8197 LA Plz,Cotati,Mexican,38.326187954,-122.707328796,Dos Amigos,94931,http://dosamigosrestaurant.net
5433,1101 W 5th St,Austin,Mexican,30.271084,-97.756781,Castle Hills Cafe (reported Closed),78703,http://corazonatcastlehill.com
5434,1101 W 5th St,Austin,Mexican,30.271084,-97.756781,Castle Hills Cafe (reported Closed),78703,http://corazonatcastlehill.com
5482,4320 McPherson Ave,Laredo,Mexican,27.535697221,-99.48475,Danny's,78041,http://mydannys.com
5526,2233 Park Ave,Detroit,Mexican Restaurants,42.33799357,-83.05363357,Hot Taco,48201,http://www.hottacodetroit.com
5527,2233 Park Ave,Detroit,Mexican Restaurants,42.33799357,-83.05363357,Hot Taco,48201,http://www.hottacodetroit.com
5528,2233 Park Ave,Detroit,Mexican Restaurants,42.33799357,-83.05363357,Hot Taco,48201,http://www.hottacodetroit.com
5537,5443 S 12th Ave,Tucson,"Latin American Restaurants,Mexican",32.153038,-110.977554,El Merendero,85706,http://www.yelp.com/biz/el-merendero-tucson
5538,5443 S 12th Ave,Tucson,"Latin American Restaurants,Mexican",32.153038,-110.977554,El Merendero,85706,http://www.yelp.com/biz/el-merendero-tucson
5539,5443 S 12th Ave,Tucson,"Latin American Restaurants,Mexican",32.153038,-110.977554,El Merendero,85706,http://www.yelp.com/biz/el-merendero-tucson
5540,5443 S 12th Ave,Tucson,"Latin American Restaurants,Mexican",32.153038,-110.977554,El Merendero,85706,http://www.yelp.com/biz/el-merendero-tucson
5541,62 E 12300 S,Draper,Mexican,40.526564,-111.889196,Cafe Rio Mexican Grill,84020,http://caferio.com
5542,62 E 12300 S,Draper,Mexican,40.526564,-111.889196,Cafe Rio Mexican Grill,84020,http://caferio.com
5543,62 E 12300 S,Draper,Mexican,40.526564,-111.889196,Cafe Rio Mexican Grill,84020,http://caferio.com
5544,62 E 12300 S,Draper,Mexican,40.526564,-111.889196,Cafe Rio Mexican Grill,84020,http://caferio.com
5545,100 W 23rd St,New York,Latin American Restaurants,40.7429,-73.99281,Great Burrito,10011,"http://thegreatburrito.com,http://www.delivery.com/menu/the-great-burrito-amsterdam-av"
5546,100 W 23rd St,New York,Latin American Restaurants,40.7429,-73.99281,Great Burrito,10011,"http://thegreatburrito.com,http://www.delivery.com/menu/the-great-burrito-amsterdam-av"
5547,100 W 23rd St,New York,Latin American Restaurants,40.7429,-73.99281,Great Burrito,10011,"http://thegreatburrito.com,http://www.delivery.com/menu/the-great-burrito-amsterdam-av"
5548,100 W 23rd St,New York,Latin American Restaurants,40.7429,-73.99281,Great Burrito,10011,"http://thegreatburrito.com,http://www.delivery.com/menu/the-great-burrito-amsterdam-av"
5549,100 W 23rd St,New York,Latin American Restaurants,40.7429,-73.99281,Great Burrito,10011,"http://thegreatburrito.com,http://www.delivery.com/menu/the-great-burrito-amsterdam-av"
5550,274 Main St,Northampton,Mexican,42.31782195,-72.633469,Mama Iguana's,1060,http://www.fundining.com
5551,274 Main St,Northampton,Mexican,42.31782195,-72.633469,Mama Iguana's,1060,http://www.fundining.com
5552,274 Main St,Northampton,Mexican,42.31782195,-72.633469,Mama Iguana's,1060,http://www.fundining.com
5553,274 Main St,Northampton,Mexican,42.31782195,-72.633469,Mama Iguana's,1060,http://www.fundining.com
5554,274 Main St,Northampton,Mexican,42.31782195,-72.633469,Mama Iguana's,1060,http://www.fundining.com
5581,1114 N Coast Highway 101,Encinitas,Mexican,33.06831,-117.30397,Haggo's Organic Taco,92024,http://www.haggosorganictaco.com
5582,1114 N Coast Highway 101,Encinitas,Mexican,33.06831,-117.30397,Haggo's Organic Taco,92024,http://www.haggosorganictaco.com
5583,1114 N Coast Highway 101,Encinitas,Mexican,33.06831,-117.30397,Haggo's Organic Taco,92024,http://www.haggosorganictaco.com
5593,349 Centre St,Jamaica Plain,Mexican,42.322567,-71.106565,Tacos El Charro,2130,
5594,349 Centre St,Jamaica Plain,Mexican,42.322567,-71.106565,Tacos El Charro,2130,
5603,711 W Rosemary St,Carrboro,Mexican Restaurants,35.91078742,-79.066626844,Carrburritos,27510,http://carrburritos.com
5604,711 W Rosemary St,Carrboro,Mexican Restaurants,35.91078742,-79.066626844,Carrburritos,27510,http://carrburritos.com
5614,434 7th Ave,Brooklyn,Mexican,40.663633,-73.984669,Fonda,11215,http://fondarestaurant.com/manhattan/index.php
5615,434 7th Ave,Brooklyn,Mexican,40.663633,-73.984669,Fonda,11215,http://fondarestaurant.com/manhattan/index.php
5642,209 Commerce St,Tomball,Mexican Restaurants,30.098148,-95.615912,Cisco's Salsa Company,77375,http://ciscosalsa.com
5643,209 Commerce St,Tomball,Mexican Restaurants,30.098148,-95.615912,Cisco's Salsa Company,77375,http://ciscosalsa.com
5644,209 Commerce St,Tomball,Mexican Restaurants,30.098148,-95.615912,Cisco's Salsa Company,77375,http://ciscosalsa.com
5645,209 Commerce St,Tomball,Mexican Restaurants,30.098148,-95.615912,Cisco's Salsa Company,77375,http://ciscosalsa.com
5646,209 Commerce St,Tomball,Mexican Restaurants,30.098148,-95.615912,Cisco's Salsa Company,77375,http://ciscosalsa.com
5682,1434 S Carrollton Ave,New Orleans,Mexican Restaurants,29.949003,-90.128,Panchita's,70118,http://panchitasmexicancriollacuisine.com
5683,1434 S Carrollton Ave,New Orleans,Mexican Restaurants,29.949003,-90.128,Panchita's,70118,http://panchitasmexicancriollacuisine.com
5684,1434 S Carrollton Ave,New Orleans,Mexican Restaurants,29.949003,-90.128,Panchita's,70118,http://panchitasmexicancriollacuisine.com
5685,1434 S Carrollton Ave,New Orleans,Mexican Restaurants,29.949003,-90.128,Panchita's,70118,http://panchitasmexicancriollacuisine.com
5733,5665 Power Inn Rd,Sacramento,Mexican,38.524331,-121.408262,Chamdo's Tacos,95824,http://chandostacos.com
5734,5665 Power Inn Rd,Sacramento,Mexican,38.524331,-121.408262,Chamdo's Tacos,95824,http://chandostacos.com
5735,5665 Power Inn Rd,Sacramento,Mexican,38.524331,-121.408262,Chamdo's Tacos,95824,http://chandostacos.com
5771,5026 S E Division St,Portland,Mexican,45.505237168,-122.610603503,Mi Mero Mole,97206,"http://mmmtacospdx.com,http://www.mmmtacospdx.com"
5772,5026 S E Division St,Portland,Mexican,45.505237168,-122.610603503,Mi Mero Mole,97206,"http://mmmtacospdx.com,http://www.mmmtacospdx.com"
5773,5026 S E Division St,Portland,Mexican,45.505237168,-122.610603503,Mi Mero Mole,97206,"http://mmmtacospdx.com,http://www.mmmtacospdx.com"
5774,820 Wayne Ave,Chambersburg,Latin American Restaurants,39.916369,-77.655427033,Montezuma Mexican Restaurant,17201,http://montezumamex.com
5775,820 Wayne Ave,Chambersburg,Latin American Restaurants,39.916369,-77.655427033,Montezuma Mexican Restaurant,17201,http://montezumamex.com
5776,820 Wayne Ave,Chambersburg,Latin American Restaurants,39.916369,-77.655427033,Montezuma Mexican Restaurant,17201,http://montezumamex.com
5777,820 Wayne Ave,Chambersburg,Latin American Restaurants,39.916369,-77.655427033,Montezuma Mexican Restaurant,17201,http://montezumamex.com
5778,820 Wayne Ave,Chambersburg,Latin American Restaurants,39.916369,-77.655427033,Montezuma Mexican Restaurant,17201,http://montezumamex.com
5779,424 Grand St,Jersey City,Mexican,40.717106,-74.05376,Burritoville Mexican Restaurant,7304,http://burritoville.com
5780,424 Grand St,Jersey City,Mexican,40.717106,-74.05376,Burritoville Mexican Restaurant,7304,http://burritoville.com
5781,608 Atlanta Hwy,Gainesville,Latin American Restaurants,34.279682,-83.84016,El Carreton Mexican Taqueria,30501,http://www.elcarretongainesville.com
5782,608 Atlanta Hwy,Gainesville,Latin American Restaurants,34.279682,-83.84016,El Carreton Mexican Taqueria,30501,http://www.elcarretongainesville.com
5783,608 Atlanta Hwy,Gainesville,Latin American Restaurants,34.279682,-83.84016,El Carreton Mexican Taqueria,30501,http://www.elcarretongainesville.com
5784,608 Atlanta Hwy,Gainesville,Latin American Restaurants,34.279682,-83.84016,El Carreton Mexican Taqueria,30501,http://www.elcarretongainesville.com
5792,1113 N Harper Ave,Los Angeles,Mexican,34.090824,-118.368935,Gardens of Taxco,90046,http://www.gardensoftaxco.com
5793,1113 N Harper Ave,Los Angeles,Mexican,34.090824,-118.368935,Gardens of Taxco,90046,http://www.gardensoftaxco.com
5794,1113 N Harper Ave,Los Angeles,Mexican,34.090824,-118.368935,Gardens of Taxco,90046,http://www.gardensoftaxco.com
5795,1113 N Harper Ave,Los Angeles,Mexican,34.090824,-118.368935,Gardens of Taxco,90046,http://www.gardensoftaxco.com
5796,7404 Madison St,Clarendon Hills,Mexican,41.879163,-87.809913,Axcan Grill,60514,http://www.axcangrill.com/
5802,1313 E Las Olas Blvd,Fort Lauderdale,Mexican,26.11958,-80.129053,Rocco's Tacos & Tequila Bar - Fort Lauderdale,33301,http://www.roccostacos.com/
5803,1313 E Las Olas Blvd,Fort Lauderdale,Mexican,26.11958,-80.129053,Rocco's Tacos & Tequila Bar - Fort Lauderdale,33301,http://www.roccostacos.com/
5804,1313 E Las Olas Blvd,Fort Lauderdale,Mexican,26.11958,-80.129053,Rocco's Tacos & Tequila Bar - Fort Lauderdale,33301,http://www.roccostacos.com/
5805,1313 E Las Olas Blvd,Fort Lauderdale,Mexican,26.11958,-80.129053,Rocco's Tacos & Tequila Bar - Fort Lauderdale,33301,http://www.roccostacos.com/
5806,1313 E Las Olas Blvd,Fort Lauderdale,Mexican,26.11958,-80.129053,Rocco's Tacos & Tequila Bar - Fort Lauderdale,33301,http://www.roccostacos.com/
5807,251 W 50th St,New York,Mexican,40.762254,-73.985629,Toloache,10019,http://toloachenyc.com/media/toloache.html
5808,251 W 50th St,New York,Mexican,40.762254,-73.985629,Toloache,10019,http://toloachenyc.com/media/toloache.html
5827,403 S 10th St,Mcallen,Mexican,26.19929,-98.23038,Dejarvis Taco,78501,http://dejarvistaco-mcallen.com
5828,403 S 10th St,Mcallen,Mexican,26.19929,-98.23038,Dejarvis Taco,78501,http://dejarvistaco-mcallen.com
5829,403 S 10th St,Mcallen,Mexican,26.19929,-98.23038,Dejarvis Taco,78501,http://dejarvistaco-mcallen.com
5830,403 S 10th St,Mcallen,Mexican,26.19929,-98.23038,Dejarvis Taco,78501,http://dejarvistaco-mcallen.com
5845,670 Richgrove Dr,Richgrove,Mexican,35.800377,-119.108435,Taqueria Gudino,93261,
5846,670 Richgrove Dr,Richgrove,Mexican,35.800377,-119.108435,Taqueria Gudino,93261,
5847,670 Richgrove Dr,Richgrove,Mexican,35.800377,-119.108435,Taqueria Gudino,93261,
5848,670 Richgrove Dr,Richgrove,Mexican,35.800377,-119.108435,Taqueria Gudino,93261,
5851,6328 Hollywood Blvd,Los Angeles,Mexican,34.101518,-118.327648,Dos Burritos,90028-6303,http://dosburritosla.com
5852,6328 Hollywood Blvd,Los Angeles,Mexican,34.101518,-118.327648,Dos Burritos,90028-6303,http://dosburritosla.com
5853,6328 Hollywood Blvd,Los Angeles,Mexican,34.101518,-118.327648,Dos Burritos,90028-6303,http://dosburritosla.com
5854,6328 Hollywood Blvd,Los Angeles,Mexican,34.101518,-118.327648,Dos Burritos,90028-6303,http://dosburritosla.com
5855,6328 Hollywood Blvd,Los Angeles,Mexican,34.101518,-118.327648,Dos Burritos,90028-6303,http://dosburritosla.com
5890,403 S Tower Ave,Centralia,Mexican,46.713165,-122.95592,Tacos El Rey,98531,http://tacoselrey.com
5891,403 S Tower Ave,Centralia,Mexican,46.713165,-122.95592,Tacos El Rey,98531,http://tacoselrey.com
5892,403 S Tower Ave,Centralia,Mexican,46.713165,-122.95592,Tacos El Rey,98531,http://tacoselrey.com
5899,722 S Saint Marys St,San Antonio,Mexican,29.4172592,-98.48983,El Mirador,78205,http://elmiradorsatx.com
5900,722 S Saint Marys St,San Antonio,Mexican,29.4172592,-98.48983,El Mirador,78205,http://elmiradorsatx.com
5901,722 S Saint Marys St,San Antonio,Mexican,29.4172592,-98.48983,El Mirador,78205,http://elmiradorsatx.com
5902,607 W Whittier Blvd,Montebello,Mexican,34.009415,-118.106514,La Pinata Tortilleria,90640,http://lapinatatamales.com
5903,607 W Whittier Blvd,Montebello,Mexican,34.009415,-118.106514,La Pinata Tortilleria,90640,http://lapinatatamales.com
5904,607 W Whittier Blvd,Montebello,Mexican,34.009415,-118.106514,La Pinata Tortilleria,90640,http://lapinatatamales.com
5905,720 High St,Oakland,Mexican Restaurants,37.76794,-122.21947,La Penca Azul Taco Truck,94601,
5906,3482 Milwaukee Ave,Northbrook,Mexican Restaurants,42.089756,-87.87299,Los Huaraches,60062,
5907,3482 Milwaukee Ave,Northbrook,Mexican Restaurants,42.089756,-87.87299,Los Huaraches,60062,
5908,3214 S Wadsworth Blvd,Denver,Mexican Restaurants,39.657772,-105.08142,Spicy Mexican Grill,80227,http://www.spicymexicangrill.net
5909,3214 S Wadsworth Blvd,Denver,Mexican Restaurants,39.657772,-105.08142,Spicy Mexican Grill,80227,http://www.spicymexicangrill.net
5910,3214 S Wadsworth Blvd,Denver,Mexican Restaurants,39.657772,-105.08142,Spicy Mexican Grill,80227,http://www.spicymexicangrill.net
5911,3214 S Wadsworth Blvd,Denver,Mexican Restaurants,39.657772,-105.08142,Spicy Mexican Grill,80227,http://www.spicymexicangrill.net
5912,802 N Lbj Dr,San Marcos,Mexican,29.893112,-97.9413,Grins Restaurant,78666,http://www.grinsrestaurant.com
5913,802 N Lbj Dr,San Marcos,Mexican,29.893112,-97.9413,Grins Restaurant,78666,http://www.grinsrestaurant.com
5945,118 W Main St,Alhambra,Latin American Restaurants,34.09419,-118.1282,Fronteras Mexican Grill & Cantina,91801,http://fronterasgrill.com
5946,6560 N Scottsdale Rd,Paradise Valley,Mexican Restaurants,33.532250543,-111.926157263,SumoMaya,85253,"http://sumomaya.com,http://www.sumomaya.com"
5947,6560 N Scottsdale Rd,Paradise Valley,Mexican Restaurants,33.532250543,-111.926157263,SumoMaya,85253,"http://sumomaya.com,http://www.sumomaya.com"
5948,6560 N Scottsdale Rd,Paradise Valley,Mexican Restaurants,33.532250543,-111.926157263,SumoMaya,85253,"http://sumomaya.com,http://www.sumomaya.com"
5949,6560 N Scottsdale Rd,Paradise Valley,Mexican Restaurants,33.532250543,-111.926157263,SumoMaya,85253,"http://sumomaya.com,http://www.sumomaya.com"
5950,6560 N Scottsdale Rd,Paradise Valley,Mexican Restaurants,33.532250543,-111.926157263,SumoMaya,85253,"http://sumomaya.com,http://www.sumomaya.com"
5951,300 Harrison Ave,New Orleans,Latin American Restaurants,30.005023,-90.112339,El Gato Negro,70124,http://elgatonegronola.com
5952,300 Harrison Ave,New Orleans,Latin American Restaurants,30.005023,-90.112339,El Gato Negro,70124,http://elgatonegronola.com
5953,1702 N Mays St,Round Rock,Mexican Restaurants,30.52399,-97.6859,El Pollo Rico,78664,http://www.elpollorico.org
5954,1702 N Mays St,Round Rock,Mexican Restaurants,30.52399,-97.6859,El Pollo Rico,78664,http://www.elpollorico.org
5955,1702 N Mays St,Round Rock,Mexican Restaurants,30.52399,-97.6859,El Pollo Rico,78664,http://www.elpollorico.org
5956,1702 N Mays St,Round Rock,Mexican Restaurants,30.52399,-97.6859,El Pollo Rico,78664,http://www.elpollorico.org
5957,800 Fitzwater St,Philadelphia,Mexican,39.940545,-75.15594,La Casa De Tu Madre,19147,http://www.lacasadetumadre.com/
5973,3115 Fillmore St,San Francisco,Mexican,37.7982597,-122.4359818,Tacko,94123,http://tacko.co
5994,500 County Line Rd,Kansas City,Latin American Restaurants,39.044274,-94.621545,Taco Republic,66103,http://facebook.com/TheTacoRepublic
5995,350 Trolley Line Blvd,Mashantucket,Mexican Restaurants,41.472476898,-71.961007118,Scorpion Bar,6338,http://thescorpionbar.com
5996,350 Trolley Line Blvd,Mashantucket,Mexican Restaurants,41.472476898,-71.961007118,Scorpion Bar,6338,http://thescorpionbar.com
5997,350 Trolley Line Blvd,Mashantucket,Mexican Restaurants,41.472476898,-71.961007118,Scorpion Bar,6338,http://thescorpionbar.com
5998,350 Trolley Line Blvd,Mashantucket,Mexican Restaurants,41.472476898,-71.961007118,Scorpion Bar,6338,http://thescorpionbar.com
5999,267 Elizabeth St,New York,Mexican,40.724046,-73.993875,Tacombi At Fonda Nolita,10012,http://www.tacombi.com
6017,5250 Town Center Cir,Boca Raton,Mexican,26.3617,-80.124799,Rocco's Tacos & Tequila Bar - Boca Raton,33486,http://www.roccostacos.com/
6018,5250 Town Center Cir,Boca Raton,Mexican,26.3617,-80.124799,Rocco's Tacos & Tequila Bar - Boca Raton,33486,http://www.roccostacos.com/
6019,5250 Town Center Cir,Boca Raton,Mexican,26.3617,-80.124799,Rocco's Tacos & Tequila Bar - Boca Raton,33486,http://www.roccostacos.com/
6020,5250 Town Center Cir,Boca Raton,Mexican,26.3617,-80.124799,Rocco's Tacos & Tequila Bar - Boca Raton,33486,http://www.roccostacos.com/
6021,5250 Town Center Cir,Boca Raton,Mexican,26.3617,-80.124799,Rocco's Tacos & Tequila Bar - Boca Raton,33486,http://www.roccostacos.com/
6022,2121 Hillhurst Ave,Los Angeles,Mexican,34.1105,-118.2876,Mexico City,90027,http://www.mexicocityla.com/
6023,2121 Hillhurst Ave,Los Angeles,Mexican,34.1105,-118.2876,Mexico City,90027,http://www.mexicocityla.com/
6024,2121 Hillhurst Ave,Los Angeles,Mexican,34.1105,-118.2876,Mexico City,90027,http://www.mexicocityla.com/
6025,2121 Hillhurst Ave,Los Angeles,Mexican,34.1105,-118.2876,Mexico City,90027,http://www.mexicocityla.com/
6026,1679 Dix Hwy,Lincoln Park,Latin American Restaurants,42.258174356,-83.190257471,Tijuana's Mexican Kitchen,48146,http://www.tijuanasmexicankitchen.com
6053,922 Fulton St,Brooklyn,Mexican,40.682925,-73.9641651,Cochinita,11238,http://tacoscochinita.com
6054,922 Fulton St,Brooklyn,Mexican,40.682925,-73.9641651,Cochinita,11238,http://tacoscochinita.com
6073,329 Water St,Eau Claire,Latin American Restaurants,44.802195285,-91.50663117,Burracho's,54703,"http://www.burrachos.com/default.aspx,http://burrachos.com"
6104,3550 Harbor Blvd,Oxnard,Latin American Restaurants,34.168777935,-119.228348135,Sea Fresh,93035,http://seafreshci.weebly.com
6105,200 E Ocean Ave,Lompoc,Mexican,34.638752,-120.456375,Taco Loco #2,93436,
6106,200 E Ocean Ave,Lompoc,Mexican,34.638752,-120.456375,Taco Loco #2,93436,
6107,200 E Ocean Ave,Lompoc,Mexican,34.638752,-120.456375,Taco Loco #2,93436,
6117,124 Dickinson St,Rehoboth Beach,Mexican Restaurants,38.689842,-75.074905,Que Pasa,19971,http://www.quepasadeweybeach.com
6131,214 N Akard St,Dallas,Mexican Restaurants,32.78204277,-96.799990506,Miguel's Cantina,75201,http://miguelscantina.net
6132,214 N Akard St,Dallas,Mexican Restaurants,32.78204277,-96.799990506,Miguel's Cantina,75201,http://miguelscantina.net
6133,214 N Akard St,Dallas,Mexican Restaurants,32.78204277,-96.799990506,Miguel's Cantina,75201,http://miguelscantina.net
6134,214 N Akard St,Dallas,Mexican Restaurants,32.78204277,-96.799990506,Miguel's Cantina,75201,http://miguelscantina.net
6135,214 N Akard St,Dallas,Mexican Restaurants,32.78204277,-96.799990506,Miguel's Cantina,75201,http://miguelscantina.net
6136,182 8th Ave,New York,Latin American Restaurants,40.742982,-73.999957,Rocking Horse Cafe,10011,http://www.rockinghorsecafe.com
6137,182 8th Ave,New York,Latin American Restaurants,40.742982,-73.999957,Rocking Horse Cafe,10011,http://www.rockinghorsecafe.com
6138,182 8th Ave,New York,Latin American Restaurants,40.742982,-73.999957,Rocking Horse Cafe,10011,http://www.rockinghorsecafe.com
6139,954 W Poplar Ave,Collierville,Latin American Restaurants,35.048802816,-89.693896919,BooYa's,38017,http://booyasbnb.com
6140,954 W Poplar Ave,Collierville,Latin American Restaurants,35.048802816,-89.693896919,BooYa's,38017,http://booyasbnb.com
6148,198TH 8TH Ave 20th St,New York,Mexican,40.735001,-73.97989,Temerario,10010,http://temerarionyc.com/
6149,198TH 8TH Ave 20th St,New York,Mexican,40.735001,-73.97989,Temerario,10010,http://temerarionyc.com/
6150,120 E Baltimore St,Baltimore,Mexican Restaurants,39.2896,-76.61301,Nalley Fresh,21202,http://www.nalleyfresh.com
6151,120 E Baltimore St,Baltimore,Mexican Restaurants,39.2896,-76.61301,Nalley Fresh,21202,http://www.nalleyfresh.com
6152,4750 Oceanside Blvd,Oceanside,Mexican Restaurants,33.21555,-117.27204,Mi Asador Mexican Seafood,92056,http://miasador.com
6153,4750 Oceanside Blvd,Oceanside,Mexican Restaurants,33.21555,-117.27204,Mi Asador Mexican Seafood,92056,http://miasador.com
6154,4750 Oceanside Blvd,Oceanside,Mexican Restaurants,33.21555,-117.27204,Mi Asador Mexican Seafood,92056,http://miasador.com
6155,4750 Oceanside Blvd,Oceanside,Mexican Restaurants,33.21555,-117.27204,Mi Asador Mexican Seafood,92056,http://miasador.com
6191,4160 Grape Rd,Mishawaka,Mexican Restaurants,41.69813,-86.18737,Salsa's Mexican Grill,46545,http://www.salsasmexicanfood.com
6192,4160 Grape Rd,Mishawaka,Mexican Restaurants,41.69813,-86.18737,Salsa's Mexican Grill,46545,http://www.salsasmexicanfood.com
6193,2822 W 7th St,Fort Worth,Mexican,32.7512526,-97.3569503,Revolver Taco Lounge,76107,http://www.revolvertacolounge.com/
6194,2822 W 7th St,Fort Worth,Mexican,32.7512526,-97.3569503,Revolver Taco Lounge,76107,http://www.revolvertacolounge.com/
6195,2822 W 7th St,Fort Worth,Mexican,32.7512526,-97.3569503,Revolver Taco Lounge,76107,http://www.revolvertacolounge.com/
6196,2822 W 7th St,Fort Worth,Mexican,32.7512526,-97.3569503,Revolver Taco Lounge,76107,http://www.revolvertacolounge.com/
6246,28 Kansas St,Frankfort,Mexican,41.49828,-87.85065,Fat Rosie's Taco Tequila Bar,60423,"http://www.fatrosies.com,http://www.fatrosies.com/"
6247,28 Kansas St,Frankfort,Mexican,41.49828,-87.85065,Fat Rosie's Taco Tequila Bar,60423,"http://www.fatrosies.com,http://www.fatrosies.com/"
6280,668 Harbor Blvd,Ventura,Mexican Restaurants,34.276306,-119.2904,Beach House Fish,93001,http://www.beachhousefish.com/locations
6281,668 Harbor Blvd,Ventura,Mexican Restaurants,34.276306,-119.2904,Beach House Fish,93001,http://www.beachhousefish.com/locations
6282,3810 Ventnor Ave,Atlantic City,Mexican,39.350538,-74.456544,Mexico Restaurant & Bar,8401,http://www.mexicorestaurantbar.com
6283,3810 Ventnor Ave,Atlantic City,Mexican,39.350538,-74.456544,Mexico Restaurant & Bar,8401,http://www.mexicorestaurantbar.com
6284,3810 Ventnor Ave,Atlantic City,Mexican,39.350538,-74.456544,Mexico Restaurant & Bar,8401,http://www.mexicorestaurantbar.com
6285,3810 Ventnor Ave,Atlantic City,Mexican,39.350538,-74.456544,Mexico Restaurant & Bar,8401,http://www.mexicorestaurantbar.com
6286,3810 Ventnor Ave,Atlantic City,Mexican,39.350538,-74.456544,Mexico Restaurant & Bar,8401,http://www.mexicorestaurantbar.com
6300,192 Mercer St,New York,Mexican,40.725443,-73.997676,Gonzalez Y Gonzalez,10012,http://www.gygnyc.com/
6301,192 Mercer St,New York,Mexican,40.725443,-73.997676,Gonzalez Y Gonzalez,10012,http://www.gygnyc.com/
6368,17100 Collins Ave,North Miami Beach,Mexican,25.934415,-80.123043,D'tako Market Authentic Mexican Cuisine,33160,http://www.takomarket.com/
6369,17100 Collins Ave,North Miami Beach,Mexican,25.934415,-80.123043,D'tako Market Authentic Mexican Cuisine,33160,http://www.takomarket.com/
6376,17 Moyer Rd,Chalfont,Mexican,40.289384,-75.200047,Los Sarapes - Chalfont,18914-3126,http://www.lossarapes.com/
6377,2461 Larimer St,Denver,Mexican,39.7575836,-104.9868851,Los Chingones,80205,http://www.loschingonesmexican.com/
6378,451 S 2nd St,Fulton,Mexican,43.31502,-76.4089,Fajita Grill,13069,http://www.fajitagrill.com
6379,451 S 2nd St,Fulton,Mexican,43.31502,-76.4089,Fajita Grill,13069,http://www.fajitagrill.com
6405,189 W 10th St,New York,Mexican,40.734195,-74.00316,Diablo Royale,10014,http://www.diabloroyale.com
6406,703 W Wall St,Midland,Mexican,31.99732,-102.08211,El Super Burrito,79701,
6407,703 W Wall St,Midland,Mexican,31.99732,-102.08211,El Super Burrito,79701,
6408,703 W Wall St,Midland,Mexican,31.99732,-102.08211,El Super Burrito,79701,
6409,703 W Wall St,Midland,Mexican,31.99732,-102.08211,El Super Burrito,79701,
6426,450 E Harbor Blvd,Ventura,Latin American Restaurants,34.27688,-119.29303,Nom Tequila Grill,93001,http://www.cpventura.com
6427,450 E Harbor Blvd,Ventura,Latin American Restaurants,34.27688,-119.29303,Nom Tequila Grill,93001,http://www.cpventura.com
6428,450 E Harbor Blvd,Ventura,Latin American Restaurants,34.27688,-119.29303,Nom Tequila Grill,93001,http://www.cpventura.com
